АВС/ DEF;От;До;Емкость;Оператор;Регион
343;2362704;2362705;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362706;2362706;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362707;2362708;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362709;2362710;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362711;2362712;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362713;2362713;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362714;2362721;8;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362722;2362723;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362724;2362724;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362725;2362725;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362726;2362726;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362727;2362729;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362730;2362730;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362731;2362736;6;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362737;2362738;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362739;2362739;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362740;2362740;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362741;2362742;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362743;2362743;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362744;2362744;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362745;2362745;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362746;2362746;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362747;2362747;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362748;2362749;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362750;2362750;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362751;2362751;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362752;2362752;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362753;2362753;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362754;2362758;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362759;2362759;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362760;2362762;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362763;2362765;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362766;2362769;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362770;2362770;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362771;2362772;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362773;2362773;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362774;2362774;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362775;2362775;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362776;2362776;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362777;2362778;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362779;2362779;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362780;2362780;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362781;2362781;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362782;2362782;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362783;2362784;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362785;2362785;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362786;2362787;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362788;2362788;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362789;2362790;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362791;2362795;5;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362796;2362797;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362798;2362800;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362801;2362801;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362802;2362804;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362805;2362805;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362806;2362806;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362807;2362807;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362808;2362808;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362809;2362812;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362813;2362814;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362815;2362815;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362816;2362816;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362817;2362818;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362819;2362819;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362820;2362820;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362821;2362823;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362824;2362826;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362827;2362827;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362828;2362828;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362829;2362830;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362831;2362833;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362834;2362834;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362835;2362835;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362836;2362836;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362837;2362837;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362838;2362838;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362839;2362841;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362842;2362843;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362844;2362846;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362847;2362847;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362848;2362849;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362850;2362851;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362852;2362855;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362856;2362858;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362859;2362859;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362860;2362861;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362862;2362865;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362866;2362867;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362868;2362872;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362873;2362875;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362876;2362877;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362878;2362878;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362879;2362879;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362880;2362881;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362882;2362882;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362883;2362885;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362886;2362886;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362887;2362887;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362888;2362888;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362889;2362889;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362890;2362890;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362891;2362893;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362894;2362894;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362895;2362897;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362898;2362900;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362901;2362902;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362903;2362909;7;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362910;2362910;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362911;2362911;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362912;2362913;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362914;2362915;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362916;2362916;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362917;2362918;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362919;2362921;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362922;2362923;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362924;2362925;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362926;2362926;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362927;2362927;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362928;2362929;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362930;2362931;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362932;2362933;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362934;2362934;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362935;2362937;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362938;2362938;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362939;2362940;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362941;2362941;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362942;2362942;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362943;2362943;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362944;2362946;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362947;2362950;4;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362951;2362951;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362952;2362952;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362953;2362959;7;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362960;2362965;6;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362966;2362971;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362972;2362973;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362974;2362976;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362977;2362982;6;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362983;2362985;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362986;2362986;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362987;2362994;8;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362995;2362996;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2362997;2362998;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2362999;2363003;5;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363004;2363006;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363007;2363007;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363008;2363008;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363009;2363010;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363011;2363014;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363015;2363016;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363017;2363017;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363018;2363020;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363021;2363021;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363022;2363025;4;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363026;2363026;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363027;2363029;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363030;2363030;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363031;2363031;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363032;2363032;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363033;2363033;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363034;2363035;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363036;2363037;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363038;2363039;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363040;2363040;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363041;2363046;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363047;2363051;5;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363052;2363054;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363055;2363055;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363056;2363056;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363057;2363057;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363058;2363059;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363060;2363060;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363061;2363061;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363062;2363062;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363063;2363065;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363066;2363068;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363069;2363069;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363070;2363070;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363071;2363071;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363072;2363073;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363074;2363074;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363075;2363077;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363078;2363079;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363080;2363081;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363082;2363082;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363083;2363083;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363084;2363089;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363090;2363090;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363091;2363091;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363092;2363092;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363093;2363094;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363095;2363095;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363096;2363099;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363100;2363100;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363101;2363102;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363103;2363103;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363104;2363105;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363106;2363108;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363109;2363109;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363110;2363110;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363111;2363111;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363112;2363112;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363113;2363115;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363116;2363117;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363118;2363122;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363123;2363123;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363124;2363129;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363130;2363131;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363132;2363140;9;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363141;2363146;6;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363147;2363148;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363149;2363149;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363150;2363151;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363152;2363153;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363154;2363154;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363155;2363155;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363156;2363161;6;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363162;2363163;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363164;2363164;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363165;2363165;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363166;2363166;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363167;2363167;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363168;2363169;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363170;2363171;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363172;2363174;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363175;2363175;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363176;2363176;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363177;2363177;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363178;2363180;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363181;2363181;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363182;2363182;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363183;2363183;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363184;2363184;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363185;2363185;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363186;2363186;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363187;2363187;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363188;2363188;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363189;2363189;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363190;2363190;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363191;2363191;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363192;2363196;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363197;2363197;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363198;2363202;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363203;2363203;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363204;2363206;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363207;2363208;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363209;2363210;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363211;2363211;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363212;2363215;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363216;2363216;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363217;2363218;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363219;2363219;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363220;2363221;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363222;2363224;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363225;2363227;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363228;2363229;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363230;2363230;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363231;2363233;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363234;2363234;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363235;2363236;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363237;2363243;7;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363244;2363244;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363245;2363246;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363247;2363247;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363248;2363254;7;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363255;2363255;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363256;2363258;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363259;2363261;3;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363262;2363262;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363263;2363263;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363264;2363265;2;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363266;2363266;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363267;2363267;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363268;2363268;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363269;2363271;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363272;2363272;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363273;2363276;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363277;2363277;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363278;2363281;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363282;2363282;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363283;2363286;4;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363287;2363287;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363288;2363288;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363289;2363292;4;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363293;2363293;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363294;2363295;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363296;2363296;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363297;2363298;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363299;2363299;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363300;2363300;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363301;2363303;3;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363304;2363304;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363305;2363314;10;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363315;2363316;2;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363317;2363317;1;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
343;2363318;2363318;1;ПАО "МегаФон";г. Екатеринбург|Свердловская обл.
343;2363319;2363323;5;ООО "Нэт Бай Нэт Холдинг";г. Екатеринбург|Свердловская обл.
