АВС/ DEF;От;До;Емкость;Оператор;Регион
950;9500000;9599999;100000;ООО "Т2 Мобайл";Омская обл.
950;9600000;9619999;20000;ООО "Т2 Мобайл";Республика Хакасия
950;9620000;9639999;20000;ООО "Т2 Мобайл";Архангельская обл.
950;9640000;9669999;30000;ООО "Т2 Мобайл";Республика Хакасия
950;9670000;9689999;20000;ООО "Т2 Мобайл";Красноярский край
950;9690000;9699999;10000;ООО "Т2 Мобайл";Республика Татарстан
950;9700000;9999999;300000;ООО "Т2 Мобайл";Красноярский край
951;0000000;0299999;300000;ПАО "Вымпел-Коммуникации";Приморский край
951;0300000;0399999;100000;ООО "Т2 Мобайл";Оренбургская обл.
951;0500000;0599999;100000;ООО "Т2 Мобайл";Республика Мордовия
951;0600000;0699999;100000;ООО "Т2 Мобайл";Республика Татарстан
951;0700000;0899999;200000;ООО "Т2 Мобайл";Курская обл.
951;0900000;0999999;100000;ООО "Т2 Мобайл";Ульяновская обл.
951;1000000;1099999;100000;ООО "Т2 Мобайл";Рязанская обл.
951;1100000;1299999;200000;ООО "Т2 Мобайл";Челябинская обл.
951;1300000;1599999;300000;ООО "Т2 Мобайл";Белгородская обл.
951;1600000;1899999;300000;ООО "Т2 Мобайл";Кемеровская обл.
951;1900000;2199999;300000;ООО "Т2 Мобайл";Удмуртская Республика
951;2200000;2299999;100000;ООО "Т2 Мобайл";Кемеровская обл.
951;2300000;2619999;320000;ООО "Т2 Мобайл";Челябинская обл.
951;2620000;2779999;160000;ООО "Т2 Мобайл";Курганская обл.
951;2780000;2789999;10000;ООО "Т2 Мобайл";р-ны Абзелиловский и Белорецкий|р-ны Абзелиловский и Белорецкий
951;2790000;2799999;10000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
951;2800000;2899999;100000;ПАО "МегаФон";Ярославская обл.
951;2900000;2919999;20000;ООО "Т2 Мобайл";Камчатский край
951;2920000;2949999;30000;ООО "Т2 Мобайл";Магаданская обл.
951;2950000;2979999;30000;ООО "Т2 Мобайл";Мурманская обл.
951;2980000;2999999;20000;ООО "Т2 Мобайл";Пензенская обл.
951;3000000;3099999;100000;ООО "Т2 Мобайл";Липецкая обл.
951;3100000;3399999;300000;ООО "Т2 Мобайл";Курская обл.
951;3400000;3439999;40000;ООО "Т2 Мобайл";Республика Мордовия
951;3440000;3469999;30000;ООО "Т2 Мобайл";Республика Алтай
951;3470000;3569999;100000;ООО "Т2 Мобайл";Кировская обл.
951;3570000;3599999;30000;ООО "Т2 Мобайл";Пензенская обл.
951;3600000;3999999;400000;ООО "Т2 Мобайл";Новосибирская обл.
951;4000000;4299999;300000;ООО "Т2 Мобайл";Омская обл.
951;4300000;4899999;600000;ООО "Т2 Мобайл";Челябинская обл.
951;4900000;5399999;500000;ООО "Т2 Мобайл";Ростовская обл.
951;5400000;5699999;300000;ООО "Т2 Мобайл";Воронежская обл.
951;5700000;6199999;500000;ООО "Т2 Мобайл";Кемеровская обл.
951;6200000;6399999;200000;ООО "Т2 Мобайл";Республика Бурятия
951;6400000;6899999;500000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
951;6900000;7199999;300000;ООО "Т2 Мобайл";Смоленская обл.
951;7200000;7299999;100000;ООО "Т2 Мобайл";Новгородская обл.
951;7300000;7499999;200000;ОАО "Теле2-Санкт-Петербург";Вологодская обл.
951;7500000;7599999;100000;ОАО "Теле2-Санкт-Петербург";Псковская обл.
951;7600000;7699999;100000;ООО "Т2 Мобайл";Белгородская обл.
951;7700000;8199999;500000;ООО "Т2 Мобайл";Челябинская обл.
951;8200000;8499999;300000;ООО "Т2 Мобайл";Ростовская обл.
951;8500000;8799999;300000;ООО "Т2 Мобайл";Воронежская обл.
951;8800000;8899999;100000;ООО "Т2 Мобайл";Саратовская обл.
951;8900000;8999999;100000;ООО "Т2 Мобайл";Республика Татарстан
951;9000000;9199999;200000;ООО "Т2 Мобайл";Нижегородская обл.
951;9200000;9599999;400000;ООО "Т2 Мобайл";Пермский край
951;9600000;9819999;220000;ООО "Т2 Мобайл";Ханты - Мансийский - Югра АО
951;9820000;9969999;150000;ООО "Т2 Мобайл";Ямало-Ненецкий АО
951;9970000;9999999;30000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
952;0000000;0099999;100000;ООО "Т2 Мобайл";Алтайский край
952;0100000;0149999;50000;ООО "Т2 Мобайл";Забайкальский край
952;0150000;0199999;50000;ООО "Т2 Мобайл";Тульская обл.
952;0200000;0299999;100000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
952;0300000;0499999;200000;ООО "Т2 Мобайл";Республика Татарстан
952;0500000;0599999;100000;ООО "Т2 Мобайл";Калининградская обл.
952;0600000;0699999;100000;ООО "Т2 Мобайл";Тверская обл.
952;0700000;0799999;100000;ООО "Т2 Мобайл";Республика Мордовия
952;0800000;0849999;50000;ЗАО "АКОС";Приморский край
952;0850000;0949999;100000;ООО "Т2 Мобайл";Тверская обл.
952;0950000;0999999;50000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
952;1000000;1099999;100000;ООО "Т2 Мобайл";Воронежская обл.
952;1100000;1199999;100000;ООО "Т2 Мобайл";Калининградская обл.
952;1200000;1299999;100000;ООО "Т2 Мобайл";Рязанская обл.
952;1300000;1499999;200000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
952;1500000;1649999;150000;ООО "Т2 Мобайл";Томская обл.
952;1650000;1749999;100000;ООО "Т2 Мобайл";Кемеровская обл.
952;1750000;1849999;100000;ООО "Т2 Мобайл";Томская обл.
952;1850000;1899999;50000;ООО "Т2 Мобайл";Тульская обл.
952;1900000;1999999;100000;ООО "Т2 Мобайл";Пензенская обл.
952;2000000;2499999;500000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
952;2500000;2599999;100000;ООО "Т2 Мобайл";Архангельская обл.
952;2600000;2899999;300000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
952;2900000;2999999;100000;ООО "Т2 Мобайл";Мурманская обл.
952;3000000;3099999;100000;ООО "Т2 Мобайл";Архангельская обл.
952;3100000;3139999;40000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
952;3140000;3149999;10000;ОАО "Теле2-Санкт-Петербург";Ненецкий АО
952;3150000;3399999;250000;ООО "Т2 Мобайл";Пермский край
952;3400000;3499999;100000;ООО "Т2 Мобайл";Тюменская обл.
952;3500000;3999999;500000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
952;4000000;4099999;100000;ООО "Т2 Мобайл";Удмуртская Республика
952;4100000;4199999;100000;ООО "Т2 Мобайл";Ростовская обл.
952;4200000;4399999;200000;ООО "Т2 Мобайл";Белгородская обл.
952;4400000;4799999;400000;ООО "Т2 Мобайл";Нижегородская обл.
952;4800000;4899999;100000;ООО "Т2 Мобайл";Новгородская обл.
952;4900000;4999999;100000;ООО "Т2 Мобайл";Курская обл.
952;5000000;5299999;300000;ООО "Т2 Мобайл";Челябинская обл.
952;5300000;5399999;100000;ООО "Т2 Мобайл";Смоленская обл.
952;5400000;5599999;200000;ООО "Т2 Мобайл";Воронежская обл.
952;5600000;5899999;300000;ООО "Т2 Мобайл";Ростовская обл.
952;5900000;5999999;100000;ООО "Т2 Мобайл";Липецкая обл.
952;6000000;6099999;100000;ООО "Т2 Мобайл";Ростовская обл.
952;6100000;6399999;300000;ООО "Т2 Мобайл";Иркутская обл.
952;6400000;6649999;250000;ООО "Т2 Мобайл";Пермский край
952;6650000;6699999;50000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
952;6700000;6789999;90000;ООО "Т2 Мобайл";Тюменская обл.
952;6790000;6799999;10000;ООО "Т2 Мобайл";Томская обл.
952;6800000;6809999;10000;ООО "Т2 Мобайл";Тюменская обл.
952;6810000;6819999;10000;ООО "Т2 Мобайл";Томская обл.
952;6820000;6829999;10000;ООО "Т2 Мобайл";Тюменская обл.
952;6830000;6839999;10000;ООО "Т2 Мобайл";Томская обл.
952;6840000;6859999;20000;ООО "Т2 Мобайл";Тюменская обл.
952;6860000;6869999;10000;ООО "Т2 Мобайл";Томская обл.
952;6870000;6899999;30000;ООО "Т2 Мобайл";Тюменская обл.
952;6900000;7249999;350000;ООО "Т2 Мобайл";Ханты - Мансийский - Югра АО
952;7250000;7449999;200000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
952;7450000;7499999;50000;ООО "Т2 Мобайл";Республика Хакасия
952;7500000;7529999;30000;ООО "Т2 Мобайл";Республика Тыва
952;7531000;7539999;9000;ООО "Т2 Мобайл";Воронежская обл.
952;7540000;7569999;30000;ООО "Т2 Мобайл";Томская обл.
952;7570000;7599999;30000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
952;7600000;7899999;300000;ООО "Т2 Мобайл";Нижегородская обл.
952;7900000;7999999;100000;ООО "Т2 Мобайл";Калининградская обл.
952;8000000;8099999;100000;ООО "Т2 Мобайл";Томская обл.
952;8100000;8799999;700000;ООО "Т2 Мобайл";Краснодарский край
952;8800000;8999999;200000;ООО "Т2 Мобайл";Томская обл.
952;9000000;9499999;500000;ООО "Т2 Мобайл";Новосибирская обл.
952;9500000;9599999;100000;ООО "Т2 Мобайл";Воронежская обл.
952;9600000;9699999;100000;ООО "Т2 Мобайл";Брянская обл.
952;9700000;9899999;200000;ООО "Т2 Мобайл";Республика Адыгея
952;9900000;9999999;100000;ООО "Т2 Мобайл";Смоленская обл.
953;0000000;0099999;100000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
953;0100000;0199999;100000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
953;0200000;0279999;80000;ООО "Т2 Мобайл";Пензенская обл.
953;0280000;0349999;70000;ООО "Т2 Мобайл";Республика Мордовия
953;0350000;0389999;40000;ООО "Т2 Мобайл";Алтайский край
953;0390000;0589999;200000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
953;0590000;0689999;100000;ООО "Т2 Мобайл";Кемеровская обл.
953;0690000;1189999;500000;ООО "Т2 Мобайл";Краснодарский край
953;1190000;1199999;10000;ООО "Т2 Мобайл";Воронежская обл.
953;1200000;1299999;100000;ООО "Т2 Мобайл";Тамбовская обл.
953;1300000;1399999;100000;ООО "Т2 Мобайл";Кировская обл.
953;1400000;1799999;400000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
953;1800000;1999999;200000;ООО "Т2 Мобайл";Тульская обл.
953;2000000;2299999;300000;ПАО "Вымпел-Коммуникации";Приморский край
953;2300000;2549999;250000;ОАО "Теле2-Санкт-Петербург";Псковская обл.
953;2550000;2599999;50000;ООО "Т2 Мобайл";Республика Хакасия
953;2600000;2699999;100000;ООО "Т2 Мобайл";Архангельская обл.
953;2700000;2999999;300000;ООО "Т2 Мобайл";Брянская обл.
953;3000000;3099999;100000;ООО "Т2 Мобайл";Мурманская обл.
953;3100000;3399999;300000;ООО "Т2 Мобайл";Калужская обл.
953;3400000;3799999;400000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
953;3800000;3899999;100000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
953;3900000;3999999;100000;ООО "Т2 Мобайл";Омская обл.
953;4000000;4099999;100000;ООО "Т2 Мобайл";Республика Татарстан
953;4100000;4109999;10000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
953;4110000;4110999;1000;ООО "Т2 Мобайл";Красноярский край
953;4111000;4113999;3000;ООО "Т2 Мобайл";Республика Тыва
953;4114000;4114999;1000;ООО "Т2 Мобайл";Красноярский край
953;4115000;4119999;5000;ООО "Т2 Мобайл";Удмуртская Республика
953;4120000;4129999;10000;ООО "Т2 Мобайл";Республика Татарстан
953;4130000;4149999;20000;ООО "Т2 Мобайл";Орловская обл.
953;4150000;4159999;10000;ООО "Т2 Мобайл";Нижегородская обл.
953;4160000;4189999;30000;ООО "Т2 Мобайл";Орловская обл.
953;4190000;4439999;250000;ООО "Т2 Мобайл";Тульская обл.
953;4440000;4479999;40000;ООО "Т2 Мобайл";Пензенская обл.
953;4480000;4499999;20000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
953;4500000;4599999;100000;ООО "Т2 Мобайл";Оренбургская обл.
953;4600000;4699999;100000;ООО "Т2 Мобайл";Калужская обл.
953;4700000;4799999;100000;ООО "Т2 Мобайл";Орловская обл.
953;4800000;4999999;200000;ООО "Т2 Мобайл";Республика Татарстан
953;5000000;5249999;250000;ОАО "Теле2-Санкт-Петербург";Вологодская обл.
953;5250000;5499999;250000;ОАО "Теле2-Санкт-Петербург";Республика Карелия
953;5500000;5799999;300000;ООО "Т2 Мобайл";Нижегородская обл.
953;5800000;5999999;200000;ООО "Т2 Мобайл";Красноярский край
953;6000000;6099999;100000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
953;6100000;6299999;200000;ООО "Т2 Мобайл";Орловская обл.
953;6300000;6399999;100000;ООО "Т2 Мобайл";Саратовская обл.
953;6400000;6699999;300000;ООО "Т2 Мобайл";Костромская обл.
953;6700000;6999999;300000;ООО "Т2 Мобайл";Кировская обл.
953;7000000;7299999;300000;ООО "Т2 Мобайл";Тамбовская обл.
953;7300000;7499999;200000;ООО "Т2 Мобайл";Рязанская обл.
953;7500000;7599999;100000;ООО "Т2 Мобайл";Мурманская обл.
953;7600000;8099999;500000;ООО "Т2 Мобайл";Новосибирская обл.
953;8100000;8199999;100000;ООО "Т2 Мобайл";Орловская обл.
953;8200000;8299999;100000;ООО "Т2 Мобайл";Свердловская обл.
953;8300000;8399999;100000;ООО "Т2 Мобайл";Оренбургская обл.
953;8400000;8569999;170000;ООО "Т2 Мобайл";Красноярский край
953;8570000;8969999;400000;ООО "Т2 Мобайл";Новосибирская обл.
953;8970000;8999999;30000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
953;9000000;9099999;100000;ООО "Т2 Мобайл";Новгородская обл.
953;9100000;9299999;200000;ООО "Т2 Мобайл";Томская обл.
953;9300000;9399999;100000;ООО "Т2 Мобайл";Архангельская обл.
953;9400000;9499999;100000;ООО "Т2 Мобайл";Кировская обл.
953;9500000;9749999;250000;ООО "Т2 Мобайл";Тульская обл.
953;9750000;9799999;50000;ООО "Т2 Мобайл";Саратовская обл.
953;9800000;9899999;100000;ООО "Т2 Мобайл";Ульяновская обл.
953;9900000;9903999;4000;ООО "Т2 Мобайл";Иркутская обл.
953;9904000;9905999;2000;ООО "Т2 Мобайл";Забайкальский край
953;9906000;9907999;2000;ООО "Т2 Мобайл";Республика Тыва
953;9908000;9909999;2000;ООО "Т2 Мобайл";Алтайский край
953;9910000;9911999;2000;ООО "Т2 Мобайл";Томская обл.
953;9912000;9913999;2000;ООО "Т2 Мобайл";Красноярский край
953;9914000;9915999;2000;ООО "Т2 Мобайл";Новосибирская обл.
953;9916000;9917999;2000;ООО "Т2 Мобайл";Республика Бурятия
953;9918000;9919999;2000;ООО "Т2 Мобайл";Забайкальский край
953;9920000;9921999;2000;ООО "Т2 Мобайл";Республика Хакасия
953;9922000;9925999;4000;ООО "Т2 Мобайл";Красноярский край
953;9926000;9927999;2000;ООО "Т2 Мобайл";Кировская обл.
953;9928000;9929999;2000;ООО "Т2 Мобайл";Республика Дагестан
953;9930000;9931999;2000;ООО "Т2 Мобайл";Брянская обл.
953;9932000;9933999;2000;ООО "Т2 Мобайл";Костромская обл.
953;9934000;9935999;2000;ООО "Т2 Мобайл";Ярославская обл.
953;9936000;9937999;2000;ООО "Т2 Мобайл";Архангельская обл.
953;9938000;9939999;2000;ООО "Т2 Мобайл";Псковская обл.
953;9940000;9941999;2000;ООО "Т2 Мобайл";Новгородская обл.
953;9942000;9943999;2000;ООО "Т2 Мобайл";Мурманская обл.
953;9944000;9945999;2000;ООО "Т2 Мобайл";Вологодская обл.
953;9946000;9947999;2000;ООО "Т2 Мобайл";Архангельская обл.
953;9948000;9949999;2000;ООО "Т2 Мобайл";Республика Коми
953;9950000;9951999;2000;ООО "Т2 Мобайл";Республика Карелия
953;9952000;9953999;2000;ООО "Т2 Мобайл";Смоленская обл.
953;9954000;9955999;2000;ООО "Т2 Мобайл";Владимирская обл.
953;9956000;9957999;2000;ООО "Т2 Мобайл";Рязанская обл.
953;9958000;9959999;2000;ООО "Т2 Мобайл";Тульская обл.
953;9960000;9961999;2000;ООО "Т2 Мобайл";Ивановская обл.
953;9962000;9963999;2000;ООО "Т2 Мобайл";Чеченская Республика
953;9964000;9965999;2000;ООО "Т2 Мобайл";Орловская обл.
953;9966000;9967999;2000;ООО "Т2 Мобайл";Курская обл.
953;9968000;9969999;2000;ООО "Т2 Мобайл";Липецкая обл.
953;9970000;9971999;2000;ООО "Т2 Мобайл";Белгородская обл.
953;9972000;9973999;2000;ООО "Т2 Мобайл";Калужская обл.
953;9974000;9975999;2000;ООО "Т2 Мобайл";Тверская обл.
953;9976000;9977999;2000;ООО "Т2 Мобайл";Республика Алтай
953;9978000;9978999;1000;ООО "Т2 Мобайл";Воронежская обл.
953;9979000;9979099;100;ООО "Т2 Мобайл";Чукотский АО
953;9979100;9979199;100;ООО "Т2 Мобайл";Псковская обл.
953;9980000;9999999;20000;ООО "Т2 Мобайл";Республика Татарстан
954;0300000;0399999;100000;АО "ГлобалТел";Российская Федерация
954;0500000;0599999;100000;АО "ГлобалТел";Российская Федерация
954;0700000;0799999;100000;АО "ГлобалТел";Российская Федерация
954;1010000;1019999;10000;ЗАО "Джи Ти Эн Ти";Российская Федерация
954;1020000;1039999;20000;ООО "Иридиум Коммьюникешенс";Российская Федерация
954;1050000;1059999;10000;ФГУП "Морсвязьспутник";Российская Федерация
954;1060000;1079999;20000;ООО "Иридиум Коммьюникешенс";Российская Федерация
954;1080000;1179999;100000;ООО "Иридиум Коммьюникешенс";Российская Федерация
954;1180000;1189999;10000;ЗАО "Джи Ти Эн Ти";Российская Федерация
954;2000000;2999999;1000000;АО "ГлобалТел";Российская Федерация
954;4000000;4002999;3000;АО "ГлобалТел";Российская Федерация
954;6000000;6002999;3000;АО "ГлобалТел";Российская Федерация
954;7000000;7001999;2000;АО "ГлобалТел";Российская Федерация
954;8000000;8001999;2000;АО "ГлобалТел";Российская Федерация
954;9000000;9099999;100000;АО "ГлобалТел";Российская Федерация
954;9900000;9999999;100000;АО "ГлобалТел";Российская Федерация
955;0000000;0000099;100;ООО "ТРН-телеком";г. Москва и Московская область
955;1000000;1000099;100;ООО "Юнисел";г. Москва и Московская область
955;1000100;1000199;100;ООО "Юнисел";Костромская обл.
955;1000200;1000299;100;ООО "Юнисел";Смоленская обл.
955;2002000;2003199;1200;ОАО "Ростелеком";Воронежская область
955;3000000;3000099;100;ООО "Белитон";г. Санкт-Петербург и Ленинградская область
955;3000100;3000199;100;ООО "Белитон";Краснодарский край
955;4000000;4000099;100;ООО "КватроПлюс";Нижегородская обл.
955;5550000;5559999;10000;ООО "ТРН-телеком";Московская область; Москва|Московская область; Москва
955;7000000;7000099;100;ООО "Лардекс";Красноярский край
955;7777700;7777799;100;ООО "ТРН-телеком";г. Москва и Московская область
955;8880000;8889999;10000;ООО "МОСТЕЛЕКОМ";Московская область; Москва|Московская область; Москва
955;9000000;9000099;100;ООО "БИТ-ЦЕНТР";г. Москва и Московская область
955;9999900;9999999;100;ООО "ТРН-телеком";г. Москва и Московская область
956;0000000;0000199;200;ООО "ЭКО Нетворкс";г. Санкт-Петербург и Ленинградская область
956;0000200;0003999;3800;ООО "ЭКО Нетворкс";г. Санкт-Петербург и Ленинградская область
956;0008000;0008299;300;ОАО "Сургутнефтегаз";Сургутский район и г. Сургут
958;0000000;0019999;20000;АО "Компания ТрансТелеКом";г. Москва и Московская область
958;0020000;0039999;20000;АО "Компания ТрансТелеКом";Республика Коми
958;0040000;0059999;20000;АО "Компания ТрансТелеКом";Республика Мордовия
958;0060000;0069999;10000;АО "Компания ТрансТелеКом";Удмуртская Республика
958;0070000;0079999;10000;АО "Компания ТрансТелеКом";Владимирская обл.
958;0080000;0099999;20000;АО "Компания ТрансТелеКом";Забайкальский край
958;0100000;0139999;40000;АО "Компания ТрансТелеКом";Краснодарский край
958;0140000;0149999;10000;АО "Компания ТрансТелеКом";Пермский край
958;0150000;0159999;10000;АО "Компания ТрансТелеКом";Нижегородская обл.
958;0160000;0169999;10000;АО "Компания ТрансТелеКом";Республика Хакасия
958;0170000;0189999;20000;АО "Компания ТрансТелеКом";Ставропольский край
958;0190000;0209999;20000;АО "Компания ТрансТелеКом";Хабаровский край
958;0210000;0210999;1000;АО "Компания ТрансТелеКом";Республика Марий Эл
958;0211000;0211999;1000;АО "Компания ТрансТелеКом";Республика Татарстан
958;0212000;0212999;1000;АО "Компания ТрансТелеКом";Республика Тыва
958;0213000;0213999;1000;АО "Компания ТрансТелеКом";Чувашская Республика
958;0214000;0214999;1000;АО "Компания ТрансТелеКом";Камчатский край
958;0215000;0215999;1000;АО "Компания ТрансТелеКом";Приморский край
958;0216000;0216999;1000;АО "Компания ТрансТелеКом";Вологодская обл.
958;0217000;0217999;1000;АО "Компания ТрансТелеКом";Костромская обл.
958;0218000;0218999;1000;АО "Компания ТрансТелеКом";Курганская обл.
958;0219000;0219999;1000;АО "Компания ТрансТелеКом";Курская обл.
958;0220000;0220999;1000;АО "Компания ТрансТелеКом";Магаданская обл.
958;0221000;0221999;1000;АО "Компания ТрансТелеКом";Орловская обл.
958;0222000;0222999;1000;АО "Компания ТрансТелеКом";Псковская обл.
958;0223000;0223999;1000;АО "Компания ТрансТелеКом";Тверская обл.
958;0224000;0224999;1000;АО "Компания ТрансТелеКом";Ямало-Ненецкий АО
958;0225000;0229999;5000;АО "Компания ТрансТелеКом";Белгородская обл.
958;0230000;0249999;20000;АО "Компания ТрансТелеКом";Республика Саха /Якутия/
958;0250000;0259999;10000;АО "Компания ТрансТелеКом";Воронежская обл.
958;0260000;0279999;20000;АО "Компания ТрансТелеКом";Ивановская обл.
958;0280000;0299999;20000;АО "Компания ТрансТелеКом";Иркутская обл.
958;0300000;0309999;10000;АО "Компания ТрансТелеКом";Астраханская обл.
958;0310000;0319999;10000;АО "Компания ТрансТелеКом";Калининградская обл.
958;0320000;0339999;20000;АО "Компания ТрансТелеКом";Липецкая обл.
958;0340000;0349999;10000;АО "Компания ТрансТелеКом";Амурская обл.
958;0350000;0359999;10000;АО "Компания ТрансТелеКом";Оренбургская обл.
958;0360000;0361999;2000;АО "Компания ТрансТелеКом";Республика Адыгея
958;0362000;0363999;2000;АО "Компания ТрансТелеКом";Кировская обл.
958;0364000;0365999;2000;АО "Компания ТрансТелеКом";Волгоградская обл.
958;0366000;0367999;2000;АО "Компания ТрансТелеКом";Новгородская обл.
958;0368000;0369999;2000;АО "Компания ТрансТелеКом";Брянская обл.
958;0370000;0379999;10000;АО "Компания ТрансТелеКом";Пензенская обл.
958;0380000;0419999;40000;АО "Компания ТрансТелеКом";Ростовская обл.
958;0420000;0439999;20000;АО "Компания ТрансТелеКом";Рязанская обл.
958;0440000;0449999;10000;АО "Компания ТрансТелеКом";Самарская обл.
958;0450000;0459999;10000;АО "Компания ТрансТелеКом";Саратовская обл.
958;0460000;0479999;20000;АО "Компания ТрансТелеКом";Красноярский край
958;0480000;0489999;10000;АО "Компания ТрансТелеКом";Свердловская обл.
958;0490000;0499999;10000;АО "Компания ТрансТелеКом";Республика Бурятия
958;0500000;0509999;10000;АО "Компания ТрансТелеКом";Томская обл.
958;0510000;0514999;5000;АО "Компания ТрансТелеКом";Мурманская обл.
958;0515000;0519999;5000;АО "Компания ТрансТелеКом";Республика Карелия
958;0520000;0539999;20000;АО "Компания ТрансТелеКом";Тамбовская обл.
958;0540000;0559999;20000;АО "Компания ТрансТелеКом";Тульская обл.
958;0560000;0564999;5000;АО "Компания ТрансТелеКом";Архангельская обл.
958;0565000;0569999;5000;АО "Компания ТрансТелеКом";Калужская обл.
958;0570000;0574999;5000;АО "Компания ТрансТелеКом";Смоленская обл.
958;0575000;0579999;5000;АО "Компания ТрансТелеКом";Еврейская автономная обл.
958;0580000;0599999;20000;АО "Компания ТрансТелеКом";Тюменская обл.
958;0600000;0609999;10000;АО "Компания ТрансТелеКом";Ульяновская обл.
958;0610000;0619999;10000;АО "Компания ТрансТелеКом";Сахалинская обл.
958;0620000;0649999;30000;АО "Компания ТрансТелеКом";Челябинская обл.
958;0650000;0659999;10000;АО "Компания ТрансТелеКом";Республика Башкортостан
958;0660000;0679999;20000;АО "Компания ТрансТелеКом";Ярославская обл.
958;0680000;0879999;200000;АО "Компания ТрансТелеКом";г. Москва и Московская область
958;0880000;0889999;10000;АО "Компания ТрансТелеКом";г. Санкт-Петербург и Ленинградская область
958;0890000;0919999;30000;АО "Компания ТрансТелеКом";Алтайский край
958;0920000;0939999;20000;АО "Компания ТрансТелеКом";Новосибирская обл.
958;0940000;0969999;30000;АО "Компания ТрансТелеКом";Кемеровская обл.
958;0970000;0979999;10000;АО "Компания ТрансТелеКом";Омская обл.
958;0980000;0999999;20000;АО "Компания ТрансТелеКом";Ханты - Мансийский - Югра АО
958;1000000;1009999;10000;ООО "Интернод";г. Москва и Московская область
958;1010000;1109999;100000;ООО "СИМ ТЕЛЕКОМ";г. Москва и Московская область
958;1110000;1119999;10000;ООО "Интернод";г. Москва и Московская область
958;1120000;1129999;10000;ООО "Интернод";г. Москва и Московская область
958;1130000;1329999;200000;ООО "СИМ ТЕЛЕКОМ";г. Москва и Московская область
958;1330000;1389999;60000;ПАО "Ростелеком";Свердловская обл.
958;1390000;1409999;20000;ПАО "Ростелеком";Курганская обл.
958;1410000;1489999;80000;ПАО "Ростелеком";Пермский край
958;1490000;1529999;40000;ПАО "Ростелеком";Тюменская обл.
958;1530000;1579999;50000;ПАО "Ростелеком";Ханты - Мансийский - Югра АО
958;1580000;1629999;50000;ПАО "Ростелеком";Челябинская обл.
958;1630000;1669999;40000;ПАО "Ростелеком";Ямало-Ненецкий АО
958;1670000;1679799;9800;ПАО "Ростелеком";Архангельская область и Ненецкий автономный округ
958;1679800;1686999;7200;ПАО "Ростелеком";Вологодская обл.
958;1687000;1692099;5100;ПАО "Ростелеком";Калининградская обл.
958;1692100;1698699;6600;ПАО "Ростелеком";Республика Карелия
958;1698700;1706699;8000;ПАО "Ростелеком";Республика Коми
958;1706700;1710799;4100;ПАО "Ростелеком";Мурманская обл.
958;1710800;1716099;5300;ПАО "Ростелеком";Новгородская обл.
958;1716100;1810599;94500;ПАО "Ростелеком";г. Санкт-Петербург и Ленинградская область
958;1810600;1813299;2700;ПАО "Ростелеком";Псковская обл.
958;1815000;1849999;35000;ПАО "Ростелеком";г. Москва и Московская область
958;1850000;1855999;6000;ПАО "Ростелеком";Белгородская обл.
958;1856000;1861999;6000;ПАО "Ростелеком";Брянская обл.
958;1862000;1870999;9000;ПАО "Ростелеком";Владимирская обл.
958;1871000;1879999;9000;ПАО "Ростелеком";Воронежская обл.
958;1880000;1886999;7000;ПАО "Ростелеком";Калужская обл.
958;1887000;1890999;4000;ПАО "Ростелеком";Костромская обл.
958;1891000;1894999;4000;ПАО "Ростелеком";Курская обл.
958;1895000;1901999;7000;ПАО "Ростелеком";Липецкая обл.
958;1902000;1907999;6000;ПАО "Ростелеком";Орловская обл.
958;1908000;1912999;5000;ПАО "Ростелеком";Рязанская обл.
958;1913000;1917999;5000;ПАО "Ростелеком";Смоленская обл.
958;1918000;1922999;5000;ПАО "Ростелеком";Тамбовская обл.
958;1923000;1931999;9000;ПАО "Ростелеком";Тульская обл.
958;1932000;1938999;7000;ПАО "Ростелеком";Тверская обл.
958;1939000;1939499;500;ООО "ДЭНИ КОЛЛ";Архангельская обл.
